UniqueCount	AmbigCount
208	0
119	0
337	0
800	1833
39	0
74	0
39	0
23	0
28	0
22	0
27	0
26	0
24	0
332	0
603	0
0	0
131	0
30	0
152	0
51	0
125	0
52	0
21	0
114	11
31	0
21	0
204	0
96	0
153	0
45	0
22	0
9	0
260	0
33	0
22	0
4725	0
69	0
78	0
85	0
98	0
37	0
85	0
17	0
16	0
51	0
195	0
152	0
228	0
118	0
23	0
344	0
36	0
30	0
483	0
261	0
35	0
31	49
0	0
42	0
70	0
60	0
80	0
29	0
0	785
0	0
84	0
104	0
12	0
46	0
3	0
11	0
1	0
0	0
0	0
0	0
0	0
4	0
155	0
40	44
1	0
22	1
1	79
108	0
274	0
292	29
344	0
58	0
54	0
321	0
61	0
19	0
23	0
105	0
5	0
87	0
131	0
25	0
498	0
21	0
82	0
135	0
23	0
346	0
41	0
59	0
19	0
21	0
473	119
32	0
430	0
259	0
2	0
45	0
137	0
100	0
22	0
85	0
48	0
67	0
45	0
56	0
221	0
98	0
63	0
0	0
703	0
60	0
396	0
571	0
205	0
302	0
65	0
47	0
46	0
232	0
36	0
154	0
11	0
64	0
66	0
64	0
847	0
189	0
202	0
34	0
16	0
143	571
25	0
265	0
361	0
139	0
259	0
32	0
33	2
78	0
141	0
112	0
95	0
121	44
281	0
62	0
68	0
256	0
456	0
76	0
172	0
39	0
52	0
1590	0
282	0
49	0
60	0
112	0
257	0
87	0
54	0
197	0
54	0
132	0
79	0
24	0
326	0
153	0
99	0
156	87
341	130
491	0
18	0
43	0
147	0
38	0
110	0
8	0
0	23
0	19
76	0
36	0
134	0
83	0
412	0
135	0
63	0
118	0
48	0
112	617
54	0
41	0
161	0
203	0
39	0
11	0
647	0
0	0
100	0
47	0
108	0
84	0
26	0
133	0
99	0
58	26
112	0
28	0
91	0
203	0
4495	0
79	0
209	0
41	0
118	0
319	0
35	0
26	0
35	0
79	0
93	0
8	0
90	0
72	0
0	23
30	0
20	0
164	0
53	0
159	0
17	0
40	0
561	0
106	0
192	0
147	0
185	0
19	0
61	0
7	0
270	0
24	0
34	0
37	67
13	0
15	11
45	15
76	0
49	0
39	0
162	0
126	0
162	0
53	0
65	0
34	0
167	0
280	0
36	0
50	0
121	0
45	0
318	0
65	19
97	0
319	0
67	0
0	7316
46	0
49	0
262	0
115	0
46	0
38	0
586	0
949	0
38	0
60	0
26	0
35	0
98	0
101	0
20	0
186	0
81	0
66	0
527	0
1230	0
16	0
50	0
178	0
157	0
94	0
126	0
59	0
450	0
117	3
220	0
9	0
24	0
19	0
28	0
20	0
14	0
16	0
133	0
21	0
69	0
84	0
86	0
32	0
32	0
54	0
15	0
49	0
539	0
109	0
13	0
63	0
99	0
23	0
34	0
198	0
228	0
3	0
120	393
83	0
261	0
3	0
45	0
37	0
61	0
21	0
151	25
188	45
42	0
26	0
9	0
39	0
1892	0
7	0
77	0
276	0
74	0
23	0
74	0
420	0
48	0
81	0
94	0
1567	0
27	0
24	0
101	0
3	0
142	0
88	0
90	0
16	0
172	16
0	9
35	9
315	0
378	0
20	0
118	0
85	0
38	0
124	0
314	0
32	0
31	0
188	0
476	0
36	0
103	0
125	0
109	0
43	0
137	0
73	0
30	0
8	0
124	0
25	0
24	0
56	0
94	0
3	0
42	0
14	0
23	0
27	0
152	0
94	0
37	0
14	0
43	0
76	0
25	0
51	0
197	0
34	0
64	0
26	22
41	0
56	0
53	0
25	0
62	0
105	0
48	0
72	0
140	0
64	0
42	0
80	0
70	0
27	0
199	0
65	0
28	0
690	0
533	0
37	0
64	0
118	0
33	0
43	0
73	0
209	0
0	0
42	18
135	0
0	5
1	5
161	1129
73	0
103	0
54	0
37	0
26	0
38	0
24	0
127	0
109	0
27	0
331	0
652	0
0	8075
0	1857
82	0
187	0
13	0
82	0
24	0
181	0
28	0
50	0
90	0
156	0
154	0
41	0
33	0
305	0
64	0
720	33
29	33
250	0
15	0
180	0
35	0
7	0
108	0
159	0
91	0
207	0
45	0
17	0
35	0
141	0
35	33
87	0
49	0
3	0
210	0
5	0
27	79
0	11
7	22
4	1
1	0
83	0
37	0
101	0
218	0
17	0
237	0
134	0
5	0
605	0
14594	0
78	0
32	0
39	0
365	0
11	0
36	0
54	0
23	0
4278	0
146	0
39	0
323	0
127	0
15	0
47	0
105	0
418	60
308	0
345	0
29	0
85	0
97	0
135	0
49	11
181	0
24	0
72	0
15	0
39	0
57	0
16	14
0	14
31	0
15	0
114	0
47	0
59	0
18	0
15	0
86	0
1	0
81	0
28	0
90	0
56	0
176	0
18	0
16	0
80	0
29	0
51	0
131	0
66	0
71	0
107	0
71	0
8	0
83	0
49	0
22	0
81	0
76	0
495	0
29	0
55	0
0	79
50	0
93	0
5	0
10	0
9	0
51	8
0	2
19	0
35	0
44	14
26	0
65	0
234	0
25	0
30	0
66	0
108	0
101	0
2166	0
524	0
196	0
191	0
48	0
37	0
19	0
28	0
39	0
207	0
67	0
99	0
48	0
620	0
162	0
84	0
728	0
47	0
16	0
481	0
142	0
323	0
893	0
7	0
60	0
70	0
61	0
329	0
15	0
113	0
78	0
124	0
34	0
86	0
87	0
3	0
10	6
119	0
206	0
137	0
50	0
105	33
146	0
37	0
1	0
169	0
1836	0
49	0
114	0
1295	0
81	0
97	0
83	0
14	0
0	8
0	8
138	0
39	0
25	0
0	102
0	71
379	0
88	0
87	0
116	0
95	0
94	0
39	0
265	0
125	0
136	0
13	0
138	0
162	0
55	31
49	0
29	0
198	0
23	0
27	0
93	0
243	0
56	0
84	0
103	0
231	0
181	0
80	0
42	0
52	0
34	0
75	0
28	0
133	0
36	0
273	0
474	0
297	0
51	0
35	55
124	0
49	0
66	0
508	0
347	0
252	0
29	0
116	0
101	0
126	0
45	0
92	0
124	0
1274	0
124	0
63	0
1185	109
206	0
23	0
74	0
115	3
89	0
278	0
81	0
6	0
86	0
31	19
267	0
124	0
168	0
109	0
34	0
64	0
46	0
166	98
133	0
8	0
38	0
114	0
104	0
192	0
232	10
53	0
61	0
2	0
126	0
46	0
369	0
43	0
112	0
898	0
28	0
178	0
170	0
92	0
61	0
97	0
164	0
82	0
102	0
71	571
133	0
31	0
294	0
8	0
53	0
298	0
108	0
36	0
48	0
172	0
19	0
63	0
196	44
18	0
34	0
133	0
7	0
125	0
97	0
76	0
520	0
24	0
30	0
21	0
210	0
49	0
106	1
330	0
370	0
37	0
361	0
4	0
0	626
29	0
99	0
1726	0
103	0
88	0
42	0
44	0
5	21
48	0
81	0
27	0
811	0
189	0
36	0
4	0
20	0
675	0
29	0
59	0
456	0
38	0
0	138
111	0
93	0
69	0
298	0
560	0
432	0
171	0
44	0
311	0
12	0
51	0
287	0
55	0
93	0
53	0
177	0
817	0
486	0
5	0
23	0
139	0
22	0
49	0
10	0
124	0
10	0
0	162
0	3353
81	172
102	0
55	0
52	0
6	0
161	0
9	0
13	0
59	0
92	0
19	0
14	0
31	0
197	0
300	0
68	0
3	0
87	0
95	0
120	0
2	0
212	0
55	0
107	0
24	0
341	0
355	0
153	0
261	0
59	0
60	0
145	49
323	0
87	0
60	0
63	0
92	0
76	0
20	0
13	0
26	0
0	9
14	0
113	57
0	339
108	2030
145	0
58	0
55	0
114	0
11	0
127	0
1357	0
558	0
339	0
171	0
31	0
49	0
19	0
0	0
2	0
109	0
85	0
446	0
218	0
196	0
418	0
10	0
74	0
54	0
46	0
127	0
447	0
669	0
236	0
73	0
50	0
74	0
13	0
18	0
23	0
51	0
1798	0
14	0
124	0
16	0
18	0
98	0
47	21
53	21
80	0
53	0
39	0
44	0
375	0
213	0
440	0
45	0
0	26
0	56
100	56
82	0
24	0
29	0
16	0
35	0
6	0
93	0
249	0
16	0
42	3
54	0
204	0
57	0
38	0
327	0
126	0
142	0
148	0
71	0
50	0
159	0
207	0
195	0
386	0
46	0
653	0
64	0
39	0
18	0
228	0
57	0
49	0
97	0
40	0
86	0
490	97
1923	28
90	5
62	0
118	0
585	0
48	0
58	0
265	0
145	0
442	0
4	0
156	0
79	0
106	0
34	0
108	0
85	0
214	0
414	0
44	0
84	0
11	0
69	0
25	0
144	0
39	0
45	0
36	0
44	0
13	0
2	0
13	0
9	0
8	0
199	0
193	0
39	0
25	0
108	0
5	0
35	0
178	0
3	43
100	0
113	191
23	0
15	0
100	0
12	0
90	0
35	0
6	0
28	0
84	0
84	0
15	0
3	0
22	0
175	0
31	0
18	0
120	0
66	0
71	0
200	0
349	0
69	0
87	0
398	0
40	0
20	0
37	0
28	0
46	0
81	0
19	0
1292	1938
65	0
50	0
12	0
122	0
480	0
50	0
57	0
1158	0
1	0
0	0
189	0
48	0
69	0
11	0
368	0
14	0
25	0
127	0
82	0
110	0
48	0
33	0
97	0
252	0
71	0
50	0
190	0
180	298
60	0
578	0
126	0
78	0
294	0
36	0
17	0
70	41
6	0
0	9
14	78
43	9
0	658
0	2170
59	0
124	0
38	0
23	0
159	0
58	0
77	0
11	0
89	0
14	0
12	0
106	0
106	0
12	0
42	0
188	0
341	253
55	0
60	0
40	0
38	0
24	0
77	0
71	0
41	0
7	0
314	0
159	0
222	0
103	0
55	0
83	0
40	0
71	0
97	0
10	0
167	0
25	0
97	0
55	0
420	0
228	0
673	0
226	0
13	0
101	0
96	0
130	46
232	0
28	0
610	0
1	0
1	159
21	0
93	0
46	0
21	0
43	0
8	0
50	0
77	0
58	98
107	0
160	0
65	0
67	0
81	2
443	0
74	0
71	0
362	0
27	0
90	0
46	0
136	0
157	0
359	0
33	0
132	0
78	0
44	0
54	0
148	0
52	0
9	0
71	0
38	0
43	0
53	0
9	0
63	0
27	0
130	11
22	0
175	0
230	0
159	0
31	0
143	0
359	0
95	0
34	0
230	0
235	0
26	0
60	0
463	0
105	0
180	0
28	0
14	0
71	0
960	0
270	0
16	0
72	0
648	0
181	1
18	0
11	0
251	1
17	0
85	0
364	0
114	0
28	0
24	0
17	0
142	0
233	0
71	0
43	0
186	0
160	0
332	72
181	0
28	0
308	0
13	0
15	0
49	0
62	0
74	0
69	0
8	0
33	0
53	0
24	0
33	0
51	0
28	0
112	0
43	32
0	3
0	25
0	9
0	2023
42	0
104	0
59	0
81	0
20	0
234	0
45	0
24	0
6	0
49	0
56	0
51	0
0	0
27	0
25	0
42	0
34	0
22	0
653	0
22	0
67	0
123	0
17	0
26	0
23	0
46	0
91	0
16	0
20	0
282	0
55	0
216	0
118	0
109	0
86	0
212	0
97	0
80	18
0	0
16	0
39	0
223	0
38	0
98	0
337	0
94	172
75	0
214	0
38	0
482	0
17	0
123	0
135	0
59	0
81	0
379	0
36	0
20	0
79	0
356	0
29	0
84	0
101	0
41	0
88	0
120	0
69	0
119	0
28	0
84	0
76	0
144	0
735	0
1	0
424	0
114	0
38	0
54	0
22	0
387	0
75	0
173	0
63	0
117	0
32	0
120	0
59	0
25	0
278	0
17	0
346	0
90	0
40	0
62	0
15404	0
18	0
723	0
22	0
469	0
114	0
295	0
57	0
38	0
104	0
102	0
68	0
123	0
53	0
92	0
207	0
19	0
115	0
282	0
67	0
76	0
15	0
822	0
4	0
157	0
79	0
31	0
32	0
99	0
73	0
54	0
249	0
65	0
65	0
52	0
29	0
220	0
79	0
233	0
139	16
121	0
73	0
25	0
32	0
777	0
80	0
135	0
41	0
44	0
42	0
132	0
21	0
95	0
120	0
21	0
162	0
92	0
203	0
37	0
32	0
189	0
27	0
31	0
51	0
67	0
152	0
21	0
7	0
28	0
133	0
715	0
288	0
67	0
13	0
296	0
267	0
415	0
37	0
1156	0
554	0
3964	0
23	0
93	0
155	0
772	0
11	0
81	0
23	0
58	0
371	58
46	58
38	0
29	0
35	0
87	0
40	0
221	0
51	0
65	0
104	0
266	0
273	0
8	0
63	0
296	0
214	0
2760	0
40	0
35	0
69	0
38	0
20	0
77	0
29	0
61	0
67	0
172	0
141	0
46	0
188	0
80	0
123	0
38	0
577	0
315	0
53	0
64	0
24	0
98	0
17	0
34	0
517	0
59	0
193	0
174	0
58	0
158	0
41	0
72	0
66	0
26	0
11	0
21	0
120	0
1	0
265	0
119	0
41	0
30	0
47	0
75	0
44	0
92	0
233	0
47	0
65	0
43	0
68	0
37	0
196	0
53	0
443	0
57	0
20	0
207	0
30	0
64	0
44	0
44	0
27	0
51	0
199	0
61	0
23	0
503	0
649	0
43	0
39	0
90	0
3185	0
2	0
271	0
110	0
44	0
7	0
1150	0
175	0
221	0
26	0
56	0
32	0
50	0
507	0
48	0
71	0
112	0
90	0
21	1095
34	0
43	0
107	0
109	0
107	0
72	0
388	0
160	0
62	0
48	0
64	0
297	0
136	1
20	0
64	0
124	0
26	0
36	0
28	0
55	0
37	0
94	0
4	0
87	0
33	0
116	0
58	0
113	0
218	0
36	0
24	0
24	0
1145	0
161	72
306	0
321	0
17	0
52	0
113	0
211	0
69	0
80	0
75	0
20	0
3	22
1	1
2	2
0	761
4	118
0	639
0	89
0	202
154	860
0	19
0	20
4	21
0	16
12	0
17	0
6	0
26	0
0	0
132	0
75	0
84	0
28	0
16	0
140	0
66	0
153	0
122	0
5	0
1615	0
253	0
83	0
331	0
16	0
146	0
553	0
306	0
509	0
29	0
69	0
45	0
20	0
71	0
85	0
120	0
81	0
356	0
16	0
300	0
4	0
193	0
509	0
88	0
0	0
1	0
23	10
111	19
101	0
642	0
227	0
409	0
17	0
25	0
13	0
22	0
101	0
71	0
121	0
47	0
327	0
41	0
10	0
122	0
222	0
56	0
0	0
92	0
110	0
26	0
273	0
277	0
10	0
182	0
76	0
67	0
5	0
79	0
0	0
9	0
48	0
81	0
221	0
120	0
2	0
964	0
31	0
8	10
16	0
80	0
90	0
41	0
467	0
30	0
14	0
26	0
447	0
61	0
34	0
110	0
81	0
115	0
167	0
84	0
102	0
2107	0
151	0
3	0
13	0
13	10
4213	0
0	0
283	0
22	0
332	0
158	253
96	0
95	0
69	0
171	0
174	0
61	46
0	0
0	7
