UniqueCount	AmbigCount
57	0
148	0
235	0
156	0
53	0
120	0
41	0
46	0
510	98
70	0
12	0
146	0
19	0
225	0
89	0
207	0
274	0
57	0
76	0
28	0
172	0
68	0
473	0
132	0
640	0
23	0
226	0
27	0
0	850
31	0
62	0
567	0
153	0
109	0
64	0
124	0
16	50
31	0
287	0
46	0
2332	0
240	0
31	0
1	0
57	0
427	0
27	0
54	0
240	0
120	0
0	146
172	0
120	0
57	0
247	0
602	0
245	0
133	0
58	0
117	0
22	0
67	0
166	0
56	0
93	0
44	0
344	0
1013	0
497	0
11	0
39	0
300	0
31	0
23	0
10	0
111	0
11	0
0	30
0	844
208	410
180	0
86	0
114	0
12	0
154	0
30	0
38	0
55	0
45	0
12	0
61	0
38	0
597	0
249	0
84	0
4	0
104	0
154	0
114	0
4	0
174	0
139	0
64	0
18	0
197	0
83	0
100	0
229	0
100	0
540	0
222	87
538	0
50	0
88	0
111	0
106	0
119	0
40	0
20	0
12	0
0	8
17	0
119	53
0	73
16	660
106	0
46	0
82	0
94	0
15	0
206	0
551	0
1469	0
333	0
571	0
45	0
77	0
43	0
2	0
23	0
95	0
123	0
658	0
189	0
202	0
703	0
4	1
279	0
73	0
67	0
124	0
744	0
354	0
52	0
118	0
57	0
59	0
19	0
18	0
23	0
45	0
1273	0
52	0
59	0
19	0
21	0
104	0
269	72
163	72
88	0
87	0
53	0
50	0
722	0
248	0
1365	0
181	0
0	4273
0	67
51	67
112	0
48	0
133	0
75	0
18	0
9	0
115	0
297	0
61	0
108	6
24	0
241	0
70	0
18	0
904	0
100	0
207	0
108	0
56	0
96	0
267	0
78	0
90	0
228	0
110	0
588	0
59	0
59	0
36	0
83	0
140	0
124	0
83	0
134	0
103	0
101	10
121	3
31	3
90	0
103	0
551	0
46	0
37	0
163	0
142	0
242	0
5	0
98	0
171	0
130	0
26	0
93	0
115	0
358	0
319	0
67	0
83	0
38	0
152	0
47	0
154	0
30	0
157	0
69	0
60	0
31	0
2	0
44	0
8	0
19	0
73	0
215	0
69	0
38	0
148	0
5	0
55	0
329	0
0	14
33	0
400	498
39	0
33	0
240	0
9	0
287	0
91	0
13	0
59	0
55	0
35	0
104	0
6	0
83	0
115	0
53	0
7	0
165	0
47	0
29	0
141	1
925	0
81	0
121	0
300	0
68	0
21	0
35	0
43	0
80	0
47	0
21	0
522	1280
72	0
91	0
18	0
77	0
1101	0
89	0
46	0
605	0
6	0
0	0
125	0
53	0
87	0
13	0
229	0
22	0
56	0
436	0
59	0
142	0
92	0
36	0
128	0
157	0
195	0
80	0
65	0
229	449
41	0
161	0
63	0
61	0
90	0
41	0
8	0
19	25
1	1
0	7
11	79
46	11
0	126
1	693
73	0
79	0
48	0
47	0
183	0
36	0
63	0
53	0
99	0
55	0
9	0
106	0
106	0
18	0
90	0
130	0
477	419
79	0
46	0
77	0
83	0
14	0
80	0
140	0
99	0
7	0
202	0
169	0
172	0
166	0
163	0
92	0
42	0
103	0
91	0
62	0
142	0
18	0
95	0
71	0
90	0
116	0
443	0
150	0
20	0
61	0
108	0
424	128
52	0
47	0
592	0
2	0
3	175
22	0
193	0
176	0
52	0
127	0
24	0
41	0
102	0
94	340
279	0
84	0
19	0
46	0
205	3
990	0
180	0
77	0
427	0
29	0
145	0
40	0
97	0
142	0
249	0
22	0
53	0
75	0
31	0
84	0
214	0
65	0
37	0
124	0
151	0
13	0
68	0
7	0
105	0
42	0
188	34
23	0
272	0
201	0
169	0
55	0
81	0
476	0
28	0
49	0
279	0
456	0
13	0
81	0
157	0
62	0
101	0
58	0
48	0
108	0
1176	0
458	0
78	0
84	0
248	0
198	1
46	0
13	0
461	1
33	0
130	0
606	0
164	0
185	0
24	0
32	0
249	0
278	0
177	0
22	0
110	0
147	0
787	185
665	0
42	0
237	0
23	0
48	0
46	0
1199	0
89	0
141	0
17	0
47	0
26	0
87	0
151	0
33	0
49	0
54	0
31	38
0	2
0	32
2	8
0	492
119	0
179	0
86	0
214	0
24	0
180	0
46	0
38	0
22	0
84	0
104	0
51	0
1	0
47	0
32	0
51	0
89	0
55	0
7879	0
88	0
113	0
110	0
126	0
41	0
37	0
19	0
24	0
44	0
64	0
165	0
103	0
167	0
116	0
97	0
69	0
311	0
66	0
119	10
0	3
26	0
186	0
321	0
115	0
77	0
353	0
143	410
118	0
86	0
304	0
258	0
21	0
161	0
176	0
90	0
87	0
1782	0
73	0
28	0
71	0
251	0
51	0
75	0
244	0
65	0
112	0
214	0
73	0
178	0
50	0
100	0
40	0
77	0
379	0
6	0
214	0
92	0
113	0
126	0
42	0
216	0
51	0
218	0
56	0
140	0
55	0
84	0
35	0
21	0
800	0
14	0
409	0
135	0
67	0
58	0
8754	0
44	0
383	0
144	0
355	0
273	0
458	0
81	0
66	0
58	0
655	0
55	0
593	0
216	0
144	0
170	0
18	0
111	0
254	0
184	0
579	0
13	0
1648	0
3	0
281	0
134	0
126	0
29	0
66	0
109	0
36	0
275	0
59	0
29	0
27	0
58	0
116	0
304	0
453	0
110	14
139	0
72	0
8	0
41	0
1591	0
235	0
127	0
83	0
87	0
36	0
349	0
46	0
94	0
61	0
124	0
222	0
91	0
169	0
54	0
53	0
146	0
46	0
40	0
85	0
104	0
157	0
116	0
78	0
62	0
144	0
932	0
486	0
74	0
33	0
305	0
186	0
876	0
25	0
1352	0
523	0
2220	0
82	0
196	0
395	0
368	0
22	0
309	0
26	0
37	0
372	33
174	33
291	0
67	0
107	0
55	0
127	0
95	0
258	0
69	0
134	0
172	0
135	0
6	0
119	0
547	1
142	0
2053	0
48	0
29	0
190	0
132	0
30	0
64	0
46	0
85	0
76	0
371	0
143	0
46	0
742	0
155	0
36	0
20	0
577	0
161	0
81	0
103	0
67	0
116	0
20	0
41	0
409	0
69	0
203	0
136	0
55	0
52	0
66	0
222	0
44	0
17	5
17	0
35	0
107	0
1	4
259	0
133	0
82	0
29	0
32	0
159	0
79	0
168	0
45	0
89	0
212	0
96	0
227	0
138	0
859	0
31	0
173	0
21	0
41	0
122	0
64	0
231	0
55	0
61	0
32	0
34	0
171	0
116	0
23	0
236	0
193	0
39	0
33	0
118	0
2211	0
4	0
452	0
91	0
56	0
15	0
689	0
196	0
315	0
15	0
54	0
72	0
61	0
346	0
28	0
84	0
223	0
88	0
20	1124
32	0
148	0
83	0
144	0
134	0
95	0
218	0
203	0
90	0
90	0
57	0
905	0
154	4
71	0
128	0
479	0
95	0
57	0
48	0
154	0
74	0
80	0
35	0
84	0
158	0
98	0
54	0
59	0
105	0
44	0
29	0
53	0
507	0
430	185
1305	0
202	0
812	0
37	0
80	0
216	0
97	0
43	0
53	0
26	0
6	25
0	5
5	1
0	205
0	34
0	167
0	16
0	35
171	765
0	21
4	34
17	44
0	21
5	0
36	0
23	0
53	0
1	0
105	0
90	0
125	0
37	0
67	0
224	0
47	0
82	0
109	0
14	0
1875	0
434	0
141	0
382	0
34	0
168	0
268	0
669	0
314	0
33	0
123	0
48	0
14	0
53	0
92	0
247	0
97	0
139	0
12	0
729	0
33	0
530	0
1842	0
99	0
2	0
6	0
50	19
91	7
310	0
302	0
206	0
277	0
23	0
107	0
35	0
137	0
164	0
156	0
348	0
36	0
304	0
83	0
19	0
119	0
506	0
376	0
7	0
73	0
152	0
264	0
744	0
201	0
10	0
167	0
44	0
35	0
8	0
76	0
7	0
25	0
65	0
83	0
318	0
241	0
2	0
4217	0
28	0
9	10
30	0
203	0
96	0
87	0
509	0
219	0
61	0
38	0
333	0
60	0
38	0
75	0
73	0
432	0
244	0
138	0
285	0
1759	0
30	0
1	0
18	0
27	19
1834	0
8	0
902	0
70	0
429	0
309	419
226	0
130	0
203	0
43	0
194	0
298	128
0	0
0	1
0	9
3	7
0	9
0	14
0	803
25	4528
0	152
0	46
5	490
0	0
0	28
638	228
166	113
163	0
59	0
98	0
77	0
1076	0
349	0
77	0
650	0
67	0
208	22
34	0
66	0
67	0
180	0
14	0
44	0
424	0
1292	0
306	0
235	0
49	0
202	0
287	0
84	0
206	0
86	0
390	0
27	0
248	0
86	0
41	0
221	0
195	0
30	0
20	0
82	0
67	0
49	0
79	0
479	0
33	0
61	0
87	0
98	0
96	0
864	0
119	0
21	0
924	0
104	0
102	0
346	0
41	0
50	0
245	0
557	0
687	0
29	0
852	0
195	0
84	0
276	0
699	0
93	0
95	0
338	0
169	0
65	0
353	0
215	11
270	12
329	0
30	0
69	0
8	0
144	0
39	0
40	0
126	0
121	0
42	0
280	0
298	0
22	0
359	0
385	0
52	0
73	0
54	0
52	0
59	0
106	0
47	0
33	0
15	0
413	0
20	0
76	0
114	0
6	0
222	0
72	0
54	0
26	0
122	0
65	0
284	0
26	0
294	0
303	0
1228	0
30	0
140	0
14	0
373	0
155	106
210	0
76	0
192	25
120	361
71	0
143	954
460	10
50	0
44	0
549	0
19	0
51	0
240	0
67	0
289	0
34	0
728	0
163	0
78	0
41	0
217	0
42	0
65	0
39	0
63	0
121	0
203	0
368	0
54	0
70	0
65	0
40	0
1062	0
42	0
140	0
1260	0
162	0
248	0
58	0
61	0
36	0
142	0
44	0
157	0
593	0
143	106
41	0
30	361
843	0
5	0
114	25
23	0
128	0
149	954
442	10
37	0
81	0
233	0
39	0
211	0
43	0
46	0
70	0
59	0
32	0
420	0
319	0
131	0
157	0
137	0
15	0
30	0
11	0
165	0
230	0
95	0
295	0
39	0
15	0
14	0
44	0
16	0
21	0
577	0
31	0
162	0
50	0
9	0
235	373
71	0
238	0
42	0
43	0
213	0
42	0
118	0
182	0
30	0
272	0
72	0
4	0
1415	105
6	18
2	295
0	49
0	31
71	521
478	0
544	0
90	0
40	0
123	0
224	0
73	0
29	0
756	0
229	622
38	0
82	0
12	0
163	0
15	0
75	0
12	0
17	0
35	0
279	0
280	48
251	0
156	0
417	0
183	0
186	0
439	0
1826	0
622	0
389	0
172	0
372	0
15	68
0	71
3	68
138	0
19	0
762	0
116	0
23	0
57	0
151	0
126	0
2299	0
137	0
226	0
250	0
324	0
142	0
98	0
93	0
142	0
413	0
120	0
205	0
89	0
642	0
27	0
12	0
65	0
144	0
221	0
203	0
169	0
74	0
64	0
409	0
41	0
53	0
1462	0
44	0
220	0
82	2
107	0
51	0
131	0
49	0
70	0
197	0
63	0
193	0
63	0
54	0
74	0
82	0
116	0
350	0
77	0
103	0
1059	0
55	0
81	0
79	0
120	0
121	0
8	0
35	0
63	0
66	0
76	0
23	0
44	0
20	1
102	1
197	0
71	0
41	0
74	0
140	0
42	0
180	0
41	0
30	0
30	0
76	0
325	0
109	0
277	0
39	0
47	0
73	0
744	0
64	0
65	0
100	0
68	0
122	0
26	0
64	0
32	0
155	1
24	0
34	0
691	0
1248	0
133	0
153	0
137	0
807	0
10	0
274	0
286	0
98	0
58	0
69	0
91	0
57	0
52	0
173	0
100	0
223	0
114	0
526	1
2096	0
193	0
131	1
283	0
76	0
146	0
312	0
803	0
39	0
23	0
73	0
70	0
147	0
35	0
52	0
53	0
344	0
229	0
143	0
147	0
22	0
19	0
493	0
125	0
142	0
84	0
41	0
182	0
36	0
81	0
89	0
64	0
71	0
94	0
225	0
0	29
180	0
168	0
44	0
208	0
374	0
192	0
20	0
149	0
41	0
35	0
63	0
626	0
361	26
519	0
276	0
85	0
92	0
362	0
395	0
386	0
116	0
52	0
32	0
132	0
288	0
56	0
26	0
91	0
40	0
131	0
122	0
75	0
295	0
105	0
51	0
185	0
5	0
101	0
104	0
131	0
59	0
48	0
2758	0
178	0
46	0
111	0
109	0
40	0
59	0
53	0
106	0
54	0
37	0
104	0
217	0
56	0
110	0
584	0
81	0
39	0
73	0
8	0
30	0
281	0
180	0
72	0
43	0
21	0
44	0
131	3
90	0
85	0
692	0
155	0
158	0
180	0
344	0
677	0
174	0
63	0
135	0
75	0
85	0
298	0
80	0
226	0
71	0
34	0
105	0
173	0
129	0
114	6
190	0
49	0
50	0
435	0
33	0
102	0
33	0
108	0
26	0
167	0
42	0
76	0
75	0
214	0
142	0
174	0
85	0
71	0
37	0
98	0
173	0
408	0
50	0
204	0
59	0
113	0
267	0
90	798
15	798
930	289
295	0
123	0
95	0
105	0
81	0
92	0
53	0
206	0
93	0
510	0
86	0
114	0
145	0
125	0
70	0
107	0
45	0
219	0
41	38
82	0
286	0
64	0
66	0
44	0
247	0
118	0
7	0
110	0
111	0
590	0
86	0
147	0
75	0
374	0
322	0
34	0
10	0
173	1510
67	0
50	0
218	0
127	0
120	0
23	0
72	0
111	0
386	0
115	0
47	0
143	0
296	0
121	0
10	0
11	0
61	0
167	0
254	0
105	0
131	0
56	0
34	0
160	0
142	0
64	0
40	0
76	0
639	42
44	0
328	0
172	0
108	0
58	0
126	0
99	0
291	0
16	0
362	0
72	0
155	0
96	0
62	0
64	0
4	0
30	0
27	0
53	0
62	0
101	0
103	0
5	0
554	39
49	0
37	0
505	31
42	0
484	0
24	0
127	0
289	0
615	0
256	0
31	0
100	0
19	0
69	0
161	0
434	0
37	0
128	0
61	0
42	0
74	0
334	0
166	0
230	0
90	0
36	0
55	0
32	0
84	0
23	0
147	0
28	0
323	0
65	0
422	0
97	0
516	0
11	0
20	0
112	0
335	0
72	0
196	0
198	0
165	0
719	0
54	0
97	0
503	32
17	0
87	0
28	0
53	0
306	0
27	0
242	0
45	0
266	0
101	0
130	0
703	0
63	0
189	0
539	0
103	0
77	0
147	0
80	0
11	0
28	0
82	0
157	0
142	0
2402	0
190	0
60	0
166	0
1230	0
10	0
424	0
16	0
100	0
25	0
33	0
2	8
0	960
41	0
0	3
74	0
36	75
30	0
0	6277
51	0
128	0
97	0
39	0
70	0
42	0
83	0
459	0
3318	44
226	0
48	0
456	0
94	0
133	0
116	0
4	0
64	0
28	0
44	0
112	0
84	0
26	0
170	0
74	0
29	0
216	0
119	0
83	0
108	0
524	0
633	26
7	0
15	0
103	0
135	0
747	0
149	0
37	0
171	0
64	0
73	0
192	0
35	0
302	0
173	0
75	0
1	6
2	1
283	0
1349	0
94	0
33	0
158	0
128	0
40	0
36	0
1062	23
8	0
53	0
52	0
182	0
76	0
242	0
50	0
130	0
398	0
49	0
234	505
312	0
250	0
33	0
114	0
23	0
100	0
58	0
102	0
35	0
286	0
104	0
7	0
47	0
82	0
111	0
78	0
159	0
151	0
214	0
97	0
33	0
99	0
63	0
69	0
968	0
21	0
191	0
148	0
119	0
93	0
121	0
56	0
59	0
52	0
248	0
122	0
150	0
726	0
91	0
100	0
343	0
123	0
726	0
41	0
82	0
61	0
58	0
27	0
159	0
85	0
139	0
343	0
81	0
76	875
71	0
229	0
0	0
96	0
266	0
110	0
68	0
103	0
59	0
61	0
12	0
79	61
265	0
387	0
132	0
80	0
36	0
22	0
633	0
215	0
10	0
25	0
91	0
94	0
6	0
207	0
101	0
76	0
272	38
65	38
47	0
10	0
72	0
61	0
574	0
65	0
12	0
45	0
205	0
119	0
158	0
51	0
57	0
151	0
44	0
333	0
1461	0
1113	0
150	0
2336	0
0	44
0	15
51	0
218	0
201	0
137	0
65	0
301	0
80	0
178	0
185	0
37	0
458	0
274	0
43	0
63	0
115	0
78	0
28	0
81	0
97	0
45	0
434	0
46	0
83	0
101	0
48	0
103	0
158	0
100	0
71	0
142	0
267	0
49	0
12	0
91	0
50	0
113	0
101	0
0	3
55	3
7	0
152	0
14	0
50	0
34	0
22	0
218	0
312	0
80	0
39	0
130	0
0	24
37	0
26	0
232	0
206	0
32	0
34	0
28	0
45	0
0	0
14	10
3	0
0	10
2	0
4	0
90	0
69	0
59	0
24	0
177	0
24	0
69	0
687	0
344	0
39	0
45	0
177	0
152	0
29	0
19	0
80	51
60	0
138	0
114	0
53	0
93	0
234	0
615	0
242	0
93	0
54	0
8	12
1985	0
73	0
306	44
33	0
13	0
198	0
25	0
20	0
71	0
99	0
139	0
35	0
57	0
159	0
129	0
35	0
18	0
53	0
50	0
23	0
61	0
60	0
82	0
12	0
522	0
316	0
53	0
56	0
67	0
27	0
145	0
19	0
225	0
49	0
243	0
35	0
39	0
81	0
64	0
23	0
75	0
95	0
40	0
123	0
302	0
132	0
198	505
662	0
57	0
113	0
328	0
128	0
22	0
37	0
139	0
462	0
100	0
17	0
96	0
88	0
80	0
160	0
70	0
86	0
284	0
42	0
61	0
369	0
19	0
10	0
100	0
84	0
64	0
43	0
581	0
81	0
493	152
94	0
31	0
26	0
17	0
30	0
246	10
777	0
7	0
55	0
62	0
45	0
770	0
7	0
446	0
23	0
66	0
369	0
102	0
212	307
59	0
56	0
3596	0
192	0
15	0
135	0
21	0
107	0
628	26
47	0
165	0
27	0
27	0
51	0
278	0
43	0
316	0
29	0
68	0
258	0
221	0
127	0
124	0
31	0
276	0
44	0
12	0
93	0
38	0
25	0
29	0
153	0
245	0
7	0
141	0
29	0
594	0
59	0
1009	0
402	0
109	0
478	0
53	0
61	0
161	0
79	0
4322	2069
83	0
106	0
73	0
142	0
60	0
114	0
115	0
73	0
42	0
166	0
9	0
201	0
69	0
31	0
152	0
32	0
695	0
106	0
288	0
18	0
32	0
508	2
104	0
61	0
108	0
401	0
215	0
34	0
97	0
108	0
14	0
9	0
53	0
269	0
6	0
318	0
124	0
191	0
3136	0
238	0
219	0
120	0
86	0
148	0
558	0
144	0
441	0
799	0
147	0
186	0
45	0
52	0
76	0
454	0
78	0
83	0
309	0
3859	1280
360	0
107	0
92	0
162	0
105	0
115	0
38	0
45	0
210	0
79	0
236	0
18	0
428	0
124	0
0	0
193	0
103	0
145	0
65	0
51	0
1506	0
504	0
652	0
989	0
45	0
159	0
263	0
79	0
28	9
0	0
0	0
1	37
0	14
25	252
0	910
1377	0
276	0
4	1
0	402
0	0
0	0
324	0
175	0
59	0
48	0
348	0
42	0
170	0
69	0
34	0
121	0
39	0
231	0
246	0
28	0
400	0
39	0
39	0
24	0
325	0
2	0
1	0
67	0
51	0
152	0
146	0
3338	0
168	0
118	0
9	0
3	0
100	0
92	0
252	0
0	0
57	0
25	0
65	0
78	0
122	0
97	0
195	0
50	0
6444	1728
104	0
149	0
248	0
43	0
103	0
15	0
36	0
155	0
67	0
64	0
100	0
32	0
235	0
65	0
66	0
84	0
121	0
17	0
255	0
373	0
129	13
21	4
81	0
206	0
118	0
99	0
87	0
37	0
145	0
79	0
67	0
29	0
100	0
73	0
89	0
104	0
77	0
372	0
104	0
137	0
51	0
148	0
37	0
77	0
247	0
240	0
226	0
181	0
27	0
16	0
29	0
21	0
112	0
96	0
168	0
261	0
0	0
0	0
101	0
300	0
113	0
9	0
40	0
37	0
376	1
104	0
44	0
29	0
55	0
125	0
311	0
1197	0
134	0
61	0
35	0
102	0
779	0
61	0
207	1124
41	0
343	0
197	70
163	0
259	0
63	0
61	0
40	0
98	0
57	0
459	0
106	0
163	0
195	0
87	0
25	0
143	14
609	14
3	0
19	0
43	0
77	0
135	0
355	0
3047	0
611	0
158	0
16	0
384	0
696	0
60	0
260	0
140	0
380	1
117	0
34	0
109	0
61	0
99	0
54	0
20	0
102	0
55	0
993	0
240	9
127	104
132	0
30	0
42	0
167	0
147	0
47	0
143	0
95	0
56	0
41	0
44	0
87	0
302	0
114	0
59	0
37	0
88	0
16	0
20	0
26	0
0	0
0	0
0	0
0	32
0	527
81	0
104	0
38	0
40	0
104	0
76	0
39	0
105	0
946	2761
35	0
110	0
43	0
23	0
65	0
187	0
109	0
297	0
24	0
52	0
23	0
32	0
46	0
32	0
0	0
0	1081
0	0
0	5
60	0
83	0
62	0
53	0
91	0
124	0
21	0
61	0
55	0
34	0
71	0
43	0
98	0
1773	0
95	0
15	0
849	0
71	0
102	0
133	0
136	0
31	0
51	0
27	0
51	0
43	0
56	0
345	0
42	0
302	0
31	0
39	0
167	0
75	0
228	0
34	0
103	0
19	0
55	0
139	0
208	0
110	0
117	0
133	0
1192	0
24	0
2	28
221	28
62	0
48	0
53	0
284	0
29	0
85	0
154	0
130	0
161	0
51	0
45	0
9	0
266	0
200	0
607	0
36	0
64	0
19	0
81	0
160	0
35	0
93	0
1111	0
261	0
23	0
42	0
5	0
394	0
114	0
39	0
56	0
76	0
34	0
61	0
325	0
93	0
62	0
33	0
4191	0
156	0
805	0
24	0
101	0
110	0
235	0
20	0
140	0
41	0
33	0
136	0
207	0
7	0
35	0
498	0
201	0
406	0
116	0
52	0
64	0
194	0
160	0
228	449
7	0
29	0
124	0
1	0
66	0
1393	0
10	0
20	0
189	0
11	29
0	295
2	49
0	31
133	783
207	0
19	0
123	0
31	0
166	0
58	0
69	0
117	0
618	0
40	0
63	0
33	0
213	1
69	0
243	0
281	0
479	0
259	0
35	0
101	0
791	2658
5	3
2995	0
349	0
490	0
364	0
87	0
80	0
14	0
56	0
49	0
70	0
22	0
2036	0
564	0
978	0
27	0
110	0
409	87
32	0
409	0
39	0
615	0
44	0
3	0
12	0
72	0
621	0
190	0
13	0
87	0
156	0
86	0
78	0
0	0
1	6
0	930
0	789
171	0
61	0
95	0
30	0
115	0
113	0
67	0
62	0
139	0
22	0
22	0
1	0
1	0
40	0
88	0
50	0
70	0
71	0
116	0
91	0
49	0
31	0
161	0
205	0
221	0
74	0
408	0
232	0
783	110
4	0
4	0
70	0
151	0
171	0
42	0
25	0
4	2
1571	0
291	0
8	0
4	0
285	0
893	10
132	0
59	0
36	0
466	2
49	0
55	0
92	0
36	0
38	0
27	0
43	0
357	0
110	0
229	0
58	0
143	0
484	0
14	0
289	0
31	0
74	0
129	0
102	0
223	0
17	0
116	0
45	0
13	0
74	0
2343	0
125	0
70	0
87	0
69	0
7	0
42	0
96	0
47	0
32	0
213	0
268	0
64	0
138	0
81	0
10	0
125	0
86	0
40	0
150	0
79	0
128	0
30	0
81	0
88	0
48	0
37	0
224	0
45	0
